gene_id	gene_name	RAP1_IAA_30M_REP1	RAP1_UNINDUCED_REP1	RAP1_UNINDUCED_REP2	WT_REP1	WT_REP2
YAL063C-A	YAL063C-A	0	33.815106239211	35.0973985745107	0	0
YAL064C-A	TDA8	0	0	0	0	0
YAL064W	YAL064W	0	0	78.659299656378	0	0
YAL064W-B	YAL064W-B	8.08386504613292	0	11.6928100736649	8.30746398989031	0
YAL065C	YAL065C	0	0	0	0	0
YAL066W	YAL066W	0	0	0	0	0
YAL067C	SEO1	1.08040780436692	2.889938118815	3.999368789588	1.11416997469311	0
YAL067W-A	YAL067W-A	0	0	0	0	0
YAL068C	PAU8	17.5560625626994	39.180284190707	203.330138803538	27.0526597002751	8.58897355420459
YAL068W-A	YAL068W-A	17.0526331659589	0	70.9644136114891	0	0
YAL069W	YAL069W	22.6389092029124	22.592007027535	23.4487116072677	0	0
YAR002C-A	ERP1	227.032264032644	280.76101321499	582.815331199445	310.736954485709	224.10077391688
YAR002W	NUP60	68.4580505163985	64.633360800558	135.286677028934	75.5497981962576	47.4835631757675
YAR003W	SWD1	42.3117433601507	24.334157410167	51.999552514074	35.5503122642936	21.6814273895177
YAR007C	RFA1	57.5082920189705	61.187048080059	119.43164517839	100.608394659065	45.6796051015047
YAR008W	SEN34	21.1514683141328	35.745901462359	47.7018139558769	10.9009775229229	13.0563972027151
YAR009C	YAR009C	8415.00912342333	7570.68291662518	15241.4758636514	19137.9478501798	8652.82062656218
YAR010C	YAR010C	8669.34007769419	8358.25411670509	16882.1743085182	20974.6334214828	9151.12253318477
YAR014C	BUD14	48.8781880422411	47.8848400118	136.880523728123	62.3219314574903	43.9254882853239
YAR015W	ADE1	122.803332496827	138.561981981753	344.702676438972	217.354551888511	89.2727253272173
YAR018C	KIN3	30.5991773365634	19.52847924027	40.5380254530344	39.4408634016154	21.1678948037062
YAR019C	CDC15	13.2794682668167	19.309468146276	41.2286329795583	16.956471448949	11.2532452030923
YAR019W-A	YAR019W-A	0	0	0	0	0
YAR020C	PAU7	0	0	0	0	0
YAR023C	YAR023C	4.68980910128331	5.088948483355	26.4096247463768	9.65956682417166	0
YAR027W	UIP3	80.8068812983002	106.334579379589	247.489323272924	86.6033455274486	60.6253758604596
YAR028W	YAR028W	58.5063193058205	42.165573456039	188.52409154528	53.5922571601196	35.2949221037493
YAR029W	YAR029W	22.1057269853189	115.89817711604	481.172465528894	0	0
YAR030C	YAR030C	19.4885660394585	0	33.2952478872741	9.99135639074799	0
YAR031W	PRM9	40.6879572646283	29.652760430645	99.4340750062897	29.6062030802156	21.2796591126773
YAR033W	MST28	3.25035106615375	38.922067793048	67.330032735634	16.7475803392367	12.8345171422568
YAR035C-A	YAR035C-A	0	0	0	0	0
YAR035W	YAT1	1.83928699924516	3.254233907133	3.37763667316987	11.3809308055014	1.81818341880882
YAR042W	SWH1	53.3403068346637	46.716455196543	91.4344682480177	67.1794585323132	38.032115602092
YAR047C	YAR047C	0	0	43.0466505197429	11.1750895052752	0
YAR050W	FLO1	1.70631487800529	2.789948890201	4.82945617136751	5.44501225712345	2.67144091868767
YAR053W	YAR053W	0	0	0	0	0
YAR060C	YAR060C	10.0577498655079	0	71.2237934844703	0	9.81961504866582
YAR061W	YAR061W	0	0	0	0	0
YAR062W	YAR062W	4.06832378289193	0	8.82857773396951	4.19172673969019	0
YAR064W	YAR064W	0	0	0	0	0
YAR066W	YAR066W	11.7931706596982	24.460691717088	33.8510108805204	20.2523694606623	42.6585363496327
YAR068W	YAR068W	49.3187886831257	56.280320200709	155.772023918079	28.2100726524882	37.7647404192618
YAR069C	YAR069C	0	0	0	0	12.4726853689885
YAR070C	YAR070C	0	0	0	0	0
