gene_id	gene_name	RAP1_IAA_30M_REP1	RAP1_UNINDUCED_REP1	RAP1_UNINDUCED_REP2	WT_REP1	WT_REP2
YAL063C	FLO9	4.69440373835422	9.58411218040877	13.0090592779227	4.5780130722441	1.12040008320287
YAL063C-A	YAL063C-A	0	0.97022340914742	0.969738987855689	0	0
YAL064C-A	TDA8	0	0	0	0	0
YAL064W	YAL064W	0	0	1.93949836863758	0	0
YAL064W-B	YAL064W-B	0.877501341177438	0	1.37490478372583	0.873886725833197	0
YAL065C	YAL065C	0	0	0	0	0
YAL066W	YAL066W	0	0	0	0	0
YAL067C	SEO1	0.992968420004447	2.98773671842279	3.98165998273671	0.992332272059567	0
YAL067W-A	YAL067W-A	0	0	0	0	0
YAL068C	PAU8	1.69211851881244	4.24792947165488	21.2290426264025	2.52680407750435	0.837463226921257
YAL068W-A	YAL068W-A	0.527611184049437	0	2.37841784707832	0	0
YAL069W	YAL069W	1.21326625825754	1.3619510337108	1.36127102552196	0	0
YAR002C-A	ERP1	60.9111772643536	84.7329392187869	169.381265853134	80.7904931645588	60.8238059229081
YAR002W	NUP60	56.7705635904082	60.2922476281418	121.528657685065	60.7141511761935	39.8348146950171
YAR003W	SWD1	26.705050686529	17.2764638962554	35.5514309944034	21.7437200293748	13.8433493621752
YAR007C	RFA1	55.9583041305764	66.9729815469879	125.886304032255	94.8694177504894	44.9652733386107
YAR008W	SEN34	7.75059851283824	14.7342159441596	18.9345333923319	3.87095483969448	4.83992793742899
YAR009C	YAR009C	16671.8793669504	16872.1754200641	32710.1084482116	36743.7329276463	17342.371727115
YAR010C	YAR010C	5684.45471540348	6164.87676374787	11991.0204816384	13327.6964163547	6070.12960692345
YAR014C	BUD14	55.102330661607	60.723803826079	167.155827648955	68.0853565288398	50.0947588918021
YAR015W	ADE1	51.6727140476568	65.5845079423345	157.116128595317	88.6293983589454	38.0006246700004
YAR018C	KIN3	19.7955181384293	14.2112279160658	28.4082647990716	24.7264334199783	13.8533757445021
YAR019C	CDC15	21.1405166397341	34.578908470078	71.0982382584428	26.1594335074184	18.1231429132001
YAR019W-A	YAR019W-A	0	0	0	0	0
YAR020C	PAU7	0	0	0	0	0
YAR023C	YAR023C	0.905740944009303	1.10556160291917	5.52504804609977	1.80785846667601	0
YAR027W	UIP3	23.9448468097883	35.4441276382417	79.4410871182621	24.8688857677841	18.173517075933
YAR028W	YAR028W	17.2341288457039	13.9717442286348	60.1559248951154	15.2984188826858	10.5176716432133
YAR029W	YAR029W	0.390366623884556	2.30223970209939	9.20436086855159	0	0
YAR030C	YAR030C	1.68114236257408	0	3.11122810108606	0.835231756268441	0
YAR031W	PRM9	16.54980959633	13.5674522231207	43.8114216822452	11.6699170652058	8.75613811958515
YAR033W	MST28	0.957451600656272	12.8969946684353	21.4842589041605	4.78075589418791	3.82460787431829
YAR035C-A	YAR035C-A	0	0	0	0	0
YAR035W	YAT1	2.00255462820883	3.98556314281215	3.98357314322247	12.0079976665158	2.00259619157149
YAR042W	SWH1	104.930035372131	103.37612485917	194.840504981273	128.067446300995	75.6860109366723
YAR047C	YAR047C	0	0	3.01426706443638	0.700045586042712	0
YAR050W	FLO1	4.40073998349049	8.09410503989577	13.4924169633798	13.6089097567578	6.97000239657215
YAR053W	YAR053W	0	0	0	0	0
YAR060C	YAR060C	0.835207544982334	0	6.40683696717314	0	0.824914358788454
YAR061W	YAR061W	0	0	0	0	0
YAR062W	YAR062W	0.952621336819343	0	2.23934255714245	0.951164644934556	0
YAR064W	YAR064W	0	0	0	0	0
YAR066W	YAR066W	2.83365466409936	6.61136493236976	8.81075194269447	4.71574291655976	10.3691489015913
YAR068W	YAR068W	8.23303393906765	10.5684213828044	28.1683858002488	4.56362184029037	6.37756406925235
YAR069C	YAR069C	0	0	0	0	1.0190479101712
YAR070C	YAR070C	0	0	0	0	0
