gene_id	gene_name	RAP1_IAA_30M_REP1	RAP1_UNINDUCED_REP1	RAP1_UNINDUCED_REP2	WT_REP1	WT_REP2
YAL063C-A	YAL063C-A	0	33.4203402156477	34.77084607568	0	0
YAL064C-A	TDA8	0	0	0	0	0
YAL064W	YAL064W	0	0	38.963719681744	0	0
YAL064W-B	YAL064W-B	8.03589111685696	0	11.584018057144	16.4291418414916	0
YAL065C	YAL065C	0	0	0	0	0
YAL066W	YAL066W	0	0	0	0	0
YAL067C	SEO1	1.07878968658392	2.85620025337042	3.9621579426	1.11123932812089	0
YAL067W-A	YAL067W-A	0	0	0	0	0
YAL068C	PAU8	17.4496494269276	38.7228837226129	147.721433706028	35.6313666453004	25.5868065259288
YAL068W-A	YAL068W-A	0	0	70.304147977648	0	0
YAL069W	YAL069W	22.4826255259075	22.3282622634423	0	0	10.9144921982047
YAR002C-A	ERP1	240.42530468074	273.925860057347	569.99024214964	316.085839328504	233.874299691502
YAR002W	NUP60	68.3490093199367	63.8788147181825	131.812607606212	76.5713122213274	47.4544912900544
YAR003W	SWD1	42.2321350228278	24.0500743573222	51.515739395224	38.6495481647493	23.2053734404136
YAR007C	RFA1	59.4754671671605	60.4727351200629	118.320431736208	101.408826945127	45.661469405029
YAR008W	SEN34	23.7316199025963	35.3285948603063	47.257987722244	10.8472533464352	13.0265385845471
YAR009C	YAR009C	8884.43110534428	7164.48097971296	14476.9482723917	20440.4645998595	9227.08131110734
YAR010C	YAR010C	9289.49997187314	8272.91177586635	16737.8279160005	22610.039572978	9809.93645804317
YAR014C	BUD14	50.5873729938944	47.3258203726773	133.992594161192	64.9205133543791	43.9155604591837
YAR015W	ADE1	127.127851875383	136.944374665401	339.233941277504	225.902896900268	98.2367776728707
YAR018C	KIN3	30.5425017749895	19.3004988993092	40.160852379752	40.8807081125771	21.1463332384714
YAR019C	CDC15	13.2642752024517	18.5387861638152	40.84503437378	18.2260683734398	12.5047472160455
YAR019W-A	YAR019W-A	0	0	0	0	0
YAR020C	PAU7	0	0	0	0	0
YAR023C	YAR023C	4.67132971601033	5.02953884040412	26.163904893308	9.58696500622441	4.60267276539381
YAR027W	UIP3	86.996532196008	105.093202812587	241.873305218324	102.663229388507	66.8181317505925
YAR028W	YAR028W	61.5611358874634	41.6733219889927	186.77002957418	53.2820661911467	38.3942358627992
YAR029W	YAR029W	21.9445755072281	114.545152726505	476.695550607484	0	0
YAR030C	YAR030C	19.3647628166756	0	32.985462926	9.86672682295413	0
YAR031W	PRM9	45.3616396376396	22.5435282248722	89.127120373512	34.3834467339316	21.2361482097477
YAR033W	MST28	6.48011956287352	35.262041676945	50.0276865283	16.6506456847333	9.5985589558128
YAR035C-A	YAR035C-A	0	0	0	0	0
YAR035W	YAT1	1.83676565299316	3.21624316458387	3.346210529688	11.3539640257446	1.81770284267345
YAR042W	SWH1	53.2843112425967	46.1710755612177	89.2112645164	69.7050157727183	39.0556478068852
YAR047C	YAR047C	0	0	42.64613673814	11.042191427575	0
YAR050W	FLO1	1.52425749250848	2.47068259971288	3.798980630068	6.33546758274566	3.45848561130238
YAR053W	YAR053W	0	0	0	0	0
YAR060C	YAR060C	9.99432944781501	0	70.561114500864	0	9.74678339653724
YAR061W	YAR061W	0	0	0	0	0
YAR062W	YAR062W	4.05343934884595	0	8.7464350727	4.16279080311184	0
YAR064W	YAR064W	0	0	0	0	0
YAR066W	YAR066W	11.7511025671383	24.1751314725857	33.536054944912	20.1170456789739	42.5107340302995
YAR068W	YAR068W	65.4657206937695	43.262558574284	147.892580826848	55.9222654116161	37.5796895542407
YAR069C	YAR069C	0	0	0	0	12.3727956304291
YAR070C	YAR070C	0	0	0	0	0
