gene_id	gene_name	RAP1_IAA_30M_REP1	RAP1_UNINDUCED_REP1	RAP1_UNINDUCED_REP2	WT_REP1	WT_REP2
YAL063C	FLO9	4.14981498456691	9.43743462893913	9.89167449395484	6.37212001826509	1.09374507971007
YAL063C-A	YAL063C-A	0	0.969187893325218	0.968726411166788	0	0
YAL064C-A	TDA8	0	0	0	0	0
YAL064W	YAL064W	0	0	0.968736596437064	0	0
YAL064W-B	YAL064W-B	0.87791357859951	0	1.38133795908588	1.74120065516078	0
YAL065C	YAL065C	0	0	0	0	0
YAL066W	YAL066W	0	0	0	0	0
YAL067C	SEO1	0.992846726923232	2.9865397924506	3.9801570063816	0.992131516565121	0
YAL067W-A	YAL067W-A	0	0	0	0	0
YAL068C	PAU8	1.69316052181236	4.26887412849879	15.6450854504328	3.35397736857747	2.50889524332218
YAL068W-A	YAL068W-A	0	0	0.968733432462227	0	0
YAL069W	YAL069W	1.61005567728489	1.8166991882439	0	0	0.789864177394456
YAR002C-A	ERP1	64.7161443926539	83.7721619939189	167.464547002794	82.5379580041163	63.6165298515625
YAR002W	NUP60	56.7713584634798	60.2820678156742	119.502505774072	61.6991771653391	39.8317511254923
YAR003W	SWD1	26.7052346577574	17.2784195065803	35.5562782658565	23.7090417916683	14.8284903212228
YAR007C	RFA1	57.9579017787657	66.9527830199047	125.851250749953	95.8664778548451	44.9655273296754
YAR008W	SEN34	8.71922233034821	14.7472472664049	18.9517182390585	3.866218295686	4.83653587418824
YAR009C	YAR009C	17621.018538917	16144.3419588783	31340.1740943296	39328.5891519288	18493.5696443285
YAR010C	YAR010C	6102.34549719615	6174.43292967376	12001.2518906766	14408.6070445916	6512.16902633121
YAR014C	BUD14	57.1073734821985	60.6991263091993	165.102577173885	71.096500528591	50.0983594183695
YAR015W	ADE1	53.6220322330786	65.6267636394202	156.179797977272	92.4358802023178	41.8727693101904
YAR018C	KIN3	19.7956652433138	14.2124273664057	28.4113200779146	25.7039651153462	13.850185188643
YAR019C	CDC15	21.1412085131715	33.570809265181	71.0572751519909	28.1809416688982	20.1407768574743
YAR019W-A	YAR019W-A	0	0	0	0	0
YAR020C	PAU7	0	0	0	0	0
YAR023C	YAR023C	0.930190709851955	1.13787320767269	5.68665701830383	1.8519482118944	0.926182540796379
YAR027W	UIP3	25.8583994136665	35.490208885027	78.4712616459461	29.6026669757778	20.0700771415243
YAR028W	YAR028W	18.1901222969481	13.9901169745294	60.2364237509016	15.2730675374056	11.4643658861417
YAR029W	YAR029W	0.389418402315939	2.30940569084185	9.23322422810199	0	0
YAR030C	YAR030C	1.68254779545288	0	3.12824536084243	0.831657583802285	0
YAR031W	PRM9	18.4966430477093	10.4438418897058	39.6677022120816	13.6009674559067	8.75054161102039
YAR033W	MST28	1.91474971421896	11.8377912841096	16.1347563732064	4.77283360543925	2.86609146858321
YAR035C-A	YAR035C-A	0	0	0	0	0
YAR035W	YAT1	2.00259894057284	3.98403677371093	3.98213970095328	12.0089204077369	2.00271031250482
YAR042W	SWH1	104.93400469426	103.304945396623	191.760690247578	133.167160988713	77.7241089971222
YAR047C	YAR047C	0	0	3.03059511456539	0.697423726000981	0
YAR050W	FLO1	3.93512377102497	7.24688291435887	10.7050853776038	15.8670047378949	9.02279409570796
YAR053W	YAR053W	0	0	0	0	0
YAR060C	YAR060C	0.834904130202095	0	6.43385661424067	0	0.822809464039681
YAR061W	YAR061W	0	0	0	0	0
YAR062W	YAR062W	0.952805983775297	0	2.24406210147306	0.949252180298988	0
YAR064W	YAR064W	0	0	0	0	0
YAR066W	YAR066W	2.83356433039506	6.62304238339441	8.82651838826371	4.7058153507319	10.358767347774
YAR068W	YAR068W	10.9793562061961	8.24345652784178	27.0727459319177	9.09837637515695	6.36899818767212
YAR069C	YAR069C	0	0	0	0	1.01957229446077
YAR070C	YAR070C	0	0	0	0	0
